ID_MASTER;Official_Name;Short_Name;Partner_Name reported;Member_Name;Headquarter Location;Member_Type;Member_Type_2;International_Local;Aggregator_operator;Region of activity;Sector
26;Coalition for Climate Resilient Investment;CCRI;Coalition for Climate Resilient Investment;A4S Accounting for Sustaintability;No data;Think Tanks;Research;International;Operator;No data;No data
26;Coalition for Climate Resilient Investment;CCRI;Coalition for Climate Resilient Investment;GARI;No data;Think Tanks;Research;International;Operator;No data;No data
26;Coalition for Climate Resilient Investment;CCRI;Coalition for Climate Resilient Investment;Global Water ;No data;Think Tanks;Research;International;Operator;No data;No data
26;Coalition for Climate Resilient Investment;CCRI;Coalition for Climate Resilient Investment;E3G;No data;Think Tanks;Research;Local;Operator;No data;No data
33;DARAJA (Resurgence);DARAJA;DARAJA (Resurgence);Sudan Urban Development Think Tank (SUDTT);Khartoum;Think Tanks;Research;Local;Operator;Local;No data
18;Climate Resilient Housing;CRH;Climate Resilient Housing;UNOPS;No data;UN related;Supranational organization;Local;Operator;No data;No data
7;Global Evergreening Alliance;GEGA;Global Evergreening Alliance;Biomass Group;No data;UN related;Supranational organization;International;Operator;No data;No data
26;Coalition for Climate Resilient Investment;CCRI;Coalition for Climate Resilient Investment;Food and Agriculture Organization (FAO);No data;UN related;Supranational organization;International;Operator;No data;No data
19;Risk-informed Early Action Partnership;REAP;Risk-informed Early Action Partnership;Food and Agriculture Organization (FAO);No data;UN related;Supranational organization;International;Operator;No data;No data
26;Coalition for Climate Resilient Investment;CCRI;Coalition for Climate Resilient Investment;UN Climate Change Conference UK 2021;No data;UN related;Supranational organization;International;Operator;No data;No data
18;Climate Resilient Housing;CRH;Climate Resilient Housing;UN Foundation;No data;UN related;Supranational organization;International;Operator;No data;No data
13;Just Rural Transition;JRT;Just Rural Transition;UN Sustainable Development Solutions Network (UNSDSN) ;No data;UN related;Supranational organization;International;Operator;No data;No data
14;Ocean Risk and Resilience Action Alliance;ORRAA;Ocean Risk and Resilience Action Alliance;UNDP;North America;UN related;Supranational organization;International;Operator;Global;No data
26;Coalition for Climate Resilient Investment;CCRI;Coalition for Climate Resilient Investment;UNDP;No data;UN related;Supranational organization;International;Operator;No data;No data
26;Coalition for Climate Resilient Investment;CCRI;Coalition for Climate Resilient Investment;UNEP Finance Initiative;No data;UN related;Supranational organization;International;Operator;No data;No data
27;Adaptation Research Alliance;ARA;Adaptation Research Alliance;UNESCO Etxea;Spain;UN related;Supranational organization;International;Operator;Europe;M,P,S
26;Coalition for Climate Resilient Investment;CCRI;Coalition for Climate Resilient Investment;United Nation;No data;UN related;Supranational organization;International;Operator;No data;No data
19;Risk-informed Early Action Partnership;REAP;Risk-informed Early Action Partnership;United Nation Environment Programme (UNEP);No data;UN related;Supranational organization;International;Operator;No data;No data
19;Risk-informed Early Action Partnership;REAP;Risk-informed Early Action Partnership;United Nation Office for Disaster Risk Reduction (UNDRR);No data;UN related;Supranational organization;International;Operator;No data;No data
19;Risk-informed Early Action Partnership;REAP;Risk-informed Early Action Partnership;United Nation Office for the Coordination of Humanitarian Affairs (UN OCHA);No data;UN related;Supranational organization;International;Operator;No data;No data
19;Risk-informed Early Action Partnership;REAP;Risk-informed Early Action Partnership;United Nation Population Fund (UNFPA);No data;UN related;Supranational organization;International;Operator;No data;No data
19;Risk-informed Early Action Partnership;REAP;Risk-informed Early Action Partnership;United Nations Capital Development Fund (INCDF) Local Climate Adaptative Living (LoCAL) Facility;No data;UN related;Supranational organization;International;Operator;No data;No data
27;Adaptation Research Alliance;ARA;Adaptation Research Alliance;United Nations Development Programme (UNDP);United States;UN related;Supranational organization;International;Operator;North America ;A,E,K,M,Q,S
19;Risk-informed Early Action Partnership;REAP;Risk-informed Early Action Partnership;United Nations Development Programme (UNDP);No data;UN related;Supranational organization;International;Operator;No data;No data
27;Adaptation Research Alliance;ARA;Adaptation Research Alliance;United Nations Environment Programme (UNEP);Kenya;UN related;Supranational organization;International;Operator;Africa ;A,E,K,M,O,P,Q,S
27;Adaptation Research Alliance;ARA;Adaptation Research Alliance;United Nations Environment Programme World Conservation Monitoring Centre (UNEP-WCMC);United Kingdom;UN related;Supranational organization;International;Operator;Europe;P,S
13;Just Rural Transition;JRT;Just Rural Transition;Agricultural Unions (SACAU) ;No data;Union;Secondary organization;International;Aggregator;No data;No data
27;Adaptation Research Alliance;ARA;Adaptation Research Alliance;International Union for Conservation of Nature (IUCN);Switzerland;Union;Secondary organization;International;Aggregator;Africa, Asia, Europe, Latin America and the Caribbean, North America, Oceania;M, P
8;Global Mangrove Alliance;GMA;Global Mangrove Alliance;IUCN, International Union for Conservation of Nature ;No data;Union;Secondary organization;International;Aggregator;No data;No data
13;Just Rural Transition;JRT;Just Rural Transition;IUCN, International Union for Conservation of Nature ;No data;Union;Secondary organization;International;Aggregator;No data;No data
21;The Climakers;Climakers;The Climakers;The Southern African Confederation of Agricultural Union SACAU ;No data;Union;Secondary organization;International;Aggregator;No data;No data
7;Global Evergreening Alliance;GEGA;Global Evergreening Alliance;Union for Poverty Alleviation and Management Organisation (UPAMO);No data;Union;Secondary organization;International;Aggregator;No data;No data
7;Global Evergreening Alliance;GEGA;Global Evergreening Alliance;United Action for Children;No data;Union;Secondary organization;International;Aggregator;No data;No data
21;The Climakers;Climakers;The Climakers;Maghrebian and North African Farmers Union UMANGRI ;No data;Union;Secondary organization;International;Aggregator;No data;No data
27;Adaptation Research Alliance;ARA;Adaptation Research Alliance;African Climate and Development Initiative (ACDI) University of Cape Town;Cape Town, South Africa;University;Research;Local;Operator;Africa, Europe, Asia, North America, Oceania;M
7;Global Evergreening Alliance;GEGA;Global Evergreening Alliance;Citizens of the Great Barrier Reef;Australia;University;Research;Local;Operator;No data;No data
27;Adaptation Research Alliance;ARA;Adaptation Research Alliance;Department of Community Sustainability (CSUS) Michigan State University;United States;University;Research;Local;Operator;North America;M
18;Climate Resilient Housing;CRH;Climate Resilient Housing;Escuela Colombiana de Ingeneria;Colombia;University;Research;Local;Operator;No data;No data
8;Global Mangrove Alliance;GMA;Global Mangrove Alliance;Griffith University, Queensland, Australia;No data;University;Research;Local;Operator;No data;No data
26;Coalition for Climate Resilient Investment;CCRI;Coalition for Climate Resilient Investment;Imperial College London;No data;University;Research;Local;Operator;No data;No data
27;Adaptation Research Alliance;ARA;Adaptation Research Alliance;Indian School of Business Bharti Institute of Public Policy (ISB);India;University;Research;Local;Operator;Asia;M
27;Adaptation Research Alliance;ARA;Adaptation Research Alliance;King's College London;United Kingdom;University;Research;Local;Operator;Europe;P
27;Adaptation Research Alliance;ARA;Adaptation Research Alliance;Makerere University;Uganda;University;Research;Local;Operator;Africa;P
18;Climate Resilient Housing;CRH;Climate Resilient Housing;National University of Colombia;Colombia;University;Research;Local;Operator;No data;No data
27;Adaptation Research Alliance;ARA;Adaptation Research Alliance;Newcastle University;United Kingdom;University;Research;Local;Operator;Europe;M
21;The Climakers;Climakers;The Climakers;ONE CGIAR ;No data;University;Research;Local;Operator;No data;No data
18;Climate Resilient Housing;CRH;Climate Resilient Housing;Pontifica Universidad Javeriana;Colombia;University;Research;Local;Operator;No data;No data
27;Adaptation Research Alliance;ARA;Adaptation Research Alliance;RV University;India;University;Research;Local;Operator;Asia;A,P,S 
27;Adaptation Research Alliance;ARA;Adaptation Research Alliance;School of International Development (DEV) University of East Anglia;United Kingdom;University;Research;Local;Operator;Europe;P
27;Adaptation Research Alliance;ARA;Adaptation Research Alliance;School of Oriental and African Studies (SOAS);United Kingdom ;University;Research;Local;Operator;Europe ;K,P,S
27;Adaptation Research Alliance;ARA;Adaptation Research Alliance;Scotland's Rural College (SRUC);United Kingdome;University;Research;Local;Operator;Europe;A,E,M,P,S
27;Adaptation Research Alliance;ARA;Adaptation Research Alliance;Stockholm Environment Institute (SEI);Sweden;University;Research;Local;Operator;Europe;M,S
18;Climate Resilient Housing;CRH;Climate Resilient Housing;Tadulako University (UNTAD);No data;University;Research;Local;Operator;No data;No data
8;Global Mangrove Alliance;GMA;Global Mangrove Alliance;The University of Queensland, Australia;No data;University;Research;Local;Operator;No data;No data
26;Coalition for Climate Resilient Investment;CCRI;Coalition for Climate Resilient Investment;Tolouse School of Economics;No data;University;Research;Local;Operator;No data;No data
18;Climate Resilient Housing;CRH;Climate Resilient Housing;Tribhuvan University Nepal;Colombia;University;Research;Local;Operator;No data;No data
27;Adaptation Research Alliance;ARA;Adaptation Research Alliance;UK Centre for Ecology and Hydrology (UKCEH);United Kingdom;University;Research;Local;Operator;Europe;A,E,M,S
18;Climate Resilient Housing;CRH;Climate Resilient Housing;UNAH - Universidad Autonoma de Honduras ;Honduras;University;Research;Local;Operator;No data;No data
27;Adaptation Research Alliance;ARA;Adaptation Research Alliance;United Kingdom Alliance for Disaster Research (UKADR);United Kingdom;University;Research;Local;Operator;Europe;M,P,S
27;Adaptation Research Alliance;ARA;Adaptation Research Alliance;United Nations University Institute for Environment and Human Security (UNU-EHS);Germany;University;Research;Local;Operator;Europe ;A,E,K,M,O,P,Q,S
18;Climate Resilient Housing;CRH;Climate Resilient Housing;Universidad de la Sabana;No data;University;Research;Local;Operator;No data;No data
18;Climate Resilient Housing;CRH;Climate Resilient Housing;Universidad EAFIT;Colombia;University;Research;Local;Operator;No data;No data
27;Adaptation Research Alliance;ARA;Adaptation Research Alliance;Universidad Nacional de Rosario;Argentina;University;Research;Local;Operator;Latin America and the Caribbean ;P
27;Adaptation Research Alliance;ARA;Adaptation Research Alliance;Universidad Tecnológica Metropolitana;Chile ;University;Research;Local;Operator;Latin America and the Caribbean;A,P,S
27;Adaptation Research Alliance;ARA;Adaptation Research Alliance;Université Nationale d'Agriculture;Benin;University;Research;Local;Operator;Africa ;A,M,P,S
27;Adaptation Research Alliance;ARA;Adaptation Research Alliance;University of Birmingham;United Kingdom ;University;Research;Local;Operator;Europe ;P
18;Climate Resilient Housing;CRH;Climate Resilient Housing;University of Bristol;England;University;Research;Local;Operator;No data;No data
14;Ocean Risk and Resilience Action Alliance;ORRAA;Ocean Risk and Resilience Action Alliance;University of California Santa Cruz;North America;University;Research;Local;Operator;Global;0
18;Climate Resilient Housing;CRH;Climate Resilient Housing;University of Colorado Boulder;No data;University;Research;Local;Operator;No data;No data
27;Adaptation Research Alliance;ARA;Adaptation Research Alliance;University of Exeter;United Kingdom;University;Research;Local;Operator;Europe ;A,E,K,M,P,Q,S
27;Adaptation Research Alliance;ARA;Adaptation Research Alliance;University of Leeds;United Kingdom;University;Research;Local;Operator;Europe;A,E,M,P,S
27;Adaptation Research Alliance;ARA;Adaptation Research Alliance;University of Liberia;Liberia;University;Research;Local;Operator;Africa ;E,M,P,S
27;Adaptation Research Alliance;ARA;Adaptation Research Alliance;University of Maryland;United States ;University;Research;Local;Operator;North America ;P
27;Adaptation Research Alliance;ARA;Adaptation Research Alliance;University of Nairobi;Kenya;University;Research;Local;Operator;Africa;A,P,S
26;Coalition for Climate Resilient Investment;CCRI;Coalition for Climate Resilient Investment;University of Oxford;No data;University;Research;Local;Operator;No data;No data
